Date,User,Rating/Likes,Review
2019-04-08,Rideau Hall Fdn,19,"tomorrow @pitchatpalace canada 1.0 on tour prairies will take place in #regina, hosted by @lgtommolloy! 15 entrepreneurs will pitch their businesses for a chance to attend the #pitchatpalace canada final in toronto during #canadianinnovationweek.  @bmo"
2019-04-08,Pro-X Event,1,check out our latest activation! @bmo financial group. cannabis conference. #tradeshow #events #toronto. http://www.proxevent.ca pic.twitter.com/3ihveqozsp
2019-04-08,The RIDE For Our Vets,1,"with @bmo's support, the @ctveteranslegal is able to help ct veterans facing legal issues with housing, income, and health care. thank you, bmo, for your help and generosity! we'll see you at the #rideforourvets!pic.twitter.com/eg6xeuymvm"
2019-04-08,SpringFour,5,we are @lendit ! honored to be a finalist for partnership of the year along with @bmo @bmoharrisbank #fintech #finhealthhttps://twitter.com/springfour_/status/1105533717295050752 …
2019-04-08,Jimmer 🛡,0,@bmo what’s up with your online business banking website? we can’t login again this morning? how does @bmo stay in business?#getsomeitsupport
2019-04-08,Abbie Sizer,5,"this is one of the proudest moments of my career. check out the work we're doing at @bmo to create an inclusive, authentic space for trans & non-binary gender people.

https://www.linkedin.com/pulse/pronoun-program-regardless-your-gender-identity-expression-sizer …
#beingecnod #bmopride #beingbmo #authenticspaces #transally #bmo"
2019-04-08,Marc-André Fongern,1,brexit | the market has already taken it as a given that the vast majority of mps are going to try and scupper brexit and block it for as long as they can...the odds of a no-deal on friday are relatively low. cc. @bmo #brexit #gbpusd #eurgbp #fxhttps://twitter.com/fongern_fx/status/1115232147881771009 …
2019-04-08,Newtonbrook SS,6,@newtonbrook_ss students learning about careers in trading @bmo thanks to boris nikic for making it happen. @mrzupo #guidetothepathpic.twitter.com/2ffsvl8q8l
2019-04-08,Milad,1,"why is @bmo business online banking ui so awful and outdated? it reminds me of designs back in the era of web 1.0 !! 
just look at the buttons. #badui #userexperiencefailpic.twitter.com/obpix23jy6"
2019-04-08,First Book Canada,1,we want to say thank you to @bmo for their continued support in providing #bookstokids! #partnerlove pic.twitter.com/w4hmjmkagl
2019-04-08,Harold Feit,0,@bmo unplanned online banking outage this morning?
2019-04-08,buschic,1,"thank god @bmo not only hires ppl with disabilities, but also has a great perk for those with rdsp & on odsp!!"
2019-04-08,Allye,0,"@bmo quick q - if a check is set to deposit on the 19th, seeing as it's good friday, would it go through on the weekend? or on the following tuesday?"
2019-04-07,Centennial College,3,"#ar, #vr, #ai… what kind of impact are these technologies having on jobs? be a part of the discussion may 1 at the future of work conference, featuring tech journalist, jared lindzon, & panelists from @microsoftcanada, @bmo, & more. register now! http://centenni.al/futureofwork pic.twitter.com/fhw9nnshlv"
2019-04-07,Anthony Staltari,6,still trying to wrap my head around the #canadian #banking system!! first they told me there were #fees #monthly and #transactionfees. then they tried to sell me an $80 cheque book!! @tdbank_us @cibc @bmo @rbc @scotiabank how #tech #disruption is coming for you...pic.twitter.com/elmevh6c5s
2019-04-07,Tamrah Corben,51,"another great day for the bmo sunshine coast april fool’s run. @bmo supports 8 proud years of partnership. thank you bmo gibsons, sechelt, 4th&balsam, and 10th&sasamat for representing and volunteering, you rock! #proudtoworkatbmo @aprilfoolsrunpic.twitter.com/hufhbcmtiq"
2019-04-07,adri,0,banking with @bmo and trying to apply for a credit card has officially been the most frustrating experience of my life
2019-04-07,Kara L. Kaiser,1,"curious about what @bmo is doing to continue to #movethedial for women in #tech and #banking? @jrotenb, head of wealth management shares insights herehttps://www.linkedin.com/pulse/moving-dial-women-joanna-rotenberg/ …"
2019-04-07,Betty Weil,0,congratulations! @mrsmclarenskt @stkateriocsb @yvettenakouzi @bmo you have made such an empathetic choice @ottawahumane that shows us how much you value all life #eaprogram #ocsbeahttps://twitter.com/mrsmclarenskt/status/1114889664689844224 …
2019-04-07,Alex Seaman,0,@bmo well thanks for the last 6 years of banking. i’ll be closing my account tomorrow
2019-04-07,Sil,21,an inspiring piece from @jrotenb on #leadership with a deliberate focus to #movethedial for women in #tech and #banking at @bmo https://www.linkedin.com/pulse/moving-dial-women-joanna-rotenberg/ …
2019-04-07,Daveme Images,2,"united we stand, united we fall, united we are one @torontofc @mls #toronto #tfc #torontofc #soccer @bmo @bmofieldpic.twitter.com/0sgho44kik"
2019-04-06,sikhheritagemanitoba,3,"we would like to thank our great friends at @bmo, @sunovacu and @qcwinnipeg for offering their generous support towards the efforts of organizing sikh heritage month in manitoba.

#fillthetruckshm #shmanitoba #sikhheritagemonth #sikhheritagemanitobapic.twitter.com/rut1uhjq16"
2019-04-06,Adam Mullin,2,"congratulation @telus ranked by linkedin in the top 25 companies in #canada to work- 2019! 

proud to be part of an amazing team #telus
https://www.linkedin.com/pulse/top-companies-2019-where-canada-wants-work-now-daniel-roth/?trk=eml-mktg-li_email_canada_bcs_tc19_%20email_broad&mcid=6502127799929794560 …

congratulations to all companies included and major #canadian #banks
@scotiabank @bmo @rbc @td_canada @cibc, etc."
2019-04-06,🇨🇦 Barb aka Kelownagurl,0,thank you @bmo for dealing with my problem so swiftly! https://twitter.com/bmo/status/1114597850674028545 …
2019-04-06,Kyle Paton,0,@bmo mobile app is down for 24+ hrs? what’s the deal?
2019-04-06,Frosty,0,@bmo why does the mobile banking app never work?
2019-04-06,🇨🇦 Barb aka Kelownagurl,0,i accidentally set up my bank account to pay my mastercard twice this month.  exact same amount on same day.  neither the credit union nor mastercard will reverse the charge.  i know it was my mistake but i still think boo to  @interiorsavings and  @bmo
2019-04-06,Ross Houlihan 🇮🇪🇨🇦,0,"@bmo while you’re saying there’s no widespread outage of your app, there seems to be a lot of twitter complaints. haven’t been able to access any of my accounts for almost a full day. when can we expect this to be fixed?"
2019-04-06,Terry Robinson,0,"@rbc @bmo @scotiabank @cibc @td_canada #climatecrisis #cdnpoli #banksters

amazing that the ceos of these institutions took home $62 million in salaries last year to make the stupid decision to destroy the planet. the only explanation is that they're evilhttps://thetyee.ca/opinion/2019/03/28/citizens-big-five-fossil-fuel-funding/?fbclid=iwar09ou8la07-7cxemtboxg9ktqvtiaqz_sxuomvfn_j1czgcr7zrfmgbyiw …"
2019-04-06,ArtsNL,2,vid: 2018 @bmo #winterset award pres. at gov't house on mar. 28/19. congrats ebb & flow author @heather_t_smith (@kidscanpress) who won the award! @chaferobert (between breaths) + @msmbarbeau (the luminous sea) were also finalists cc @judy_foote #nlartshttps://youtu.be/ajil1kuayno 
2019-04-06,Finnegan66,0,@bmo what is going on with the app? it has been down since yesterday pic.twitter.com/xu6jjables
2019-04-06,INVESTMENT20/20,0,"#seeyourfutureinfinance @bmo are looking for six talented young people to join them as their investment20/20 apprentices on a one-year contract. you don’t need a degree to apply – in fact, this opportunity is exclusively for school and college leavers. 
http://ow.ly/wj4l50p493z pic.twitter.com/c3siswlco9"
2019-04-06,Aiden,0,"@cbcnews @bnnbloomberg @bankofcanada  @td_canada @rbc @cibc @scotiabank @bmo @nationalbank - boc your own data shows there is a problem, lower interest rates.  better dwelling: ....annual growth falls to 1983 levels.
https://betterdwelling.com/canadian-household-credit-growth-barely-moves-annual-growth-falls-to-1983-levels/ …

via @googlenews"
2019-04-06,Angel Bolanos,0,@bmo any updates regarding samsung pay availability? would love to use my galaxy watch for payments. thanks.
2019-04-06,James  Eapen,9,at @rogersarena watching the amazing @pink continue her amazing #beautifultrauma2019tour here in vancity. thank you @bmo and @bmobonner for this amazing experience and truly appreciate how you look after your staff... joy & i thank you.  #gratitude #celebrategoodtimes #bmorockspic.twitter.com/y1hfrn7flg
2019-04-06,Jess,1,"you can support @kidshelpphone by helping me reach my fundraising goal for the #walksokidscantalk presented by @bmo
http://secure.e2rm.com/registrant/mobile/mobilepersonalpage.aspx?langpref=en-ca&registrationid=4432602&referrer=http:%2f%2fm.facebook.com%2f&moredonations=true …"
2019-04-06,Naseer Malik,7,"marina’s going away party , and harpreet’s promotion party . i am really proud to work with such wonderful and ambitious individuals. we will miss you at @bmo marina! #proudtoworkatbmo 

thanks to @brownssocialize in brandon for accommodating a group of 20+ in short notice!pic.twitter.com/lixpublyms – at brown's socialhouse"
2019-04-05,Aiden,0,"@cbcnews @bnnbloomberg @bankofcanada  @td_canada @rbc @cibc @scotiabank @bmo @nationalbank - why the optimism, time to lower interest rates! .""fp: canada loses 7,200 jobs, its first employment drop in seven months.""
https://business.financialpost.com/news/economy/newsalert-statistics-canada-says-economy-lost-7200-jobs-in-march …

via @googlenews"
2019-04-05,BobMcK🍁,0,"i have had a bmo mastercard since the 1970s and it has served me well. it seems to arbitrate fairly, although more towards the retailer than i might like. no fee and 1% cash back. security seems good."
2019-04-05,Lion L,0,"@bmo the app has been like this for me all day, not cool :( pic.twitter.com/tez9fshqv8"
2019-04-05,Julie Barker-Merz,1,congratulations! #bmoforwomen
2019-04-05,YES! Winnipeg,18,"congratulations to @edwinnipeg board member @alibincpa on the grand opening of @maxsrestaurant winnipeg. max's was a @yeswinnipeg success and the result of a cooperative effort by alibin group inc, neptune properties, concord projects & @bmo capital commercial real estate. pic.twitter.com/uhct9s89qf"
2019-04-05,Cassy Price,2,you can support @kidshelpphone by helping me reach my fundraising goal for the #walksokidscantalk presented by @bmo https://secure.e2rm.com/registrant/fundraisingpage.aspx?registrationid=4440999#.xke6t-azwly.twitter …
2019-04-05,In-TAC,1,"introducing employers! @bmo, @td_canada, @scotiabank, and @cibc are joining the vce#6! if you want to work in the banking industry, seize your opportunity in the vce#6!
register now: https://www.in-tac-expo.com 
#vce6 #intac6thnationalvirtualcareerexpo #jobsincanada #jobfairpic.twitter.com/n50ynj1ycc"
2019-04-05,Women's Resources,1,"@bmo bank of montreal lindsay were a very generous community leader sponsor this year for our serena ryder marquee event in march. here with cari, lindsay bmo manager, is serena ryder and guests of bmo who attended the sponsor reception after serena’s performance. @kawarthalakespic.twitter.com/rxfpug40og"
2019-04-05,Ris Dee,0,"@bmo i can't access my account using the app. got locked out once before and then had to have it reset . your csr said nothing was wrong. yet i'm having trouble again. 
you need to communicate better to your customers and to your csr team. they can't help if they are in the dark."
2019-04-05,ChrisShaddock,2,"as an “everyday joe” i don’t need to know why my business @rbc @mastercard doesn’t work with #applepay. it pisses me off, it’s stupid, and it feels like a deliberate hurdle. @bmo has it figured. maybe i need to switch. hopefully #applecard will have a biz option in the future."
2019-04-05,ventureLAB,0,.@mediseenhealth and @bmo announce collaboration to support canada's health and wellness professionals! https://www.newswire.ca/news-releases/mediseen-and-bmo-announce-collaboration-to-support-canada-s-health-and-wellness-professionals-848692926.html …
2019-04-05,I'm just here for the dog pics 🍁🐕,0,@bmo can we get an update? i've been trying to log on for over an hour
2019-04-05,MASSIVE INSIGHTS,2,"katie ferriter of @bmo on where things are going in ai in banking.

#bigdatainsights @georgiancollegepic.twitter.com/qfapuajtt9"
2019-04-05,"Hamilton County, Indiana",1,"tax statements are being mailed today. spring taxes are due friday, may 10th. payments can be made at a number of local banks including @bmo @busey @citizensstatebk @fifththird @firstmerchants @horizonbank @merchantsbankin and @starfinancial . learn more. http://ow.ly/me6f30oevge pic.twitter.com/fecci0fq5o"
